"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"Riverside","CA","Riverside","06","065",11,,2100,2200,2200,2300,2250,2125,2095,2000,2300,2350,1999.5,2000,1992.5,2000,2100,2000,1995,1950,1900,1900,1900,1900,1895,1850,1850,1795,1800,1800,1800,1800,1795,1795,1800,1795,1795,1795,1795,1800,1827,1850,1850,1850,1850,1850,1800,1850,1850,1800,1800,1800,1899,1900,1900,1900,1900,1900,1899,1900,1900,1900,1950,1999.5,1999.5,2000,2000,2000,2000,2000,2000,2000,2000,2050,2095,2100,2095,2095,2050,2050,2000,2000,2100,2000,2099.5,2195,2199,2200,2200,2250,2295,2250,2280,2250,2200,2295,2295,2300,2295
"San Bernardino","CA","Riverside","06","071",12,,1900,1950,1995,1725,1850,1800,1850,1950,1925,1895,1700,1672.5,1700,1750,1700,1700,1600,1600,1585,1599,1599,1650,1599.5,1600,1650,1555,1600,1600,1650,1600,1575,1600,1650,1662.5,1675,1700,1700,1700,1700,1675,1700,1750,1750,1750,1695,1695,1650,1650,1650,1675,1800,1800,1800,1795,1750,1747.5,1727,1750,1750,1807,1850,1859,1850,1900,1946,1874,1879,1900,1850,1880,1895,1900,1982,2000,1950,1950,2000,2000,1948,1999.5,1900,1900,1995,2112.5,2177,2200,2285,2200,2225,2200,2200,2200,2200,2250,2275,2295,2295
"Clark","NV","Las Vegas","32","003",13,,1600,1399,1400,1300,1350,1495,1549,1550,1550,1450,1450,1397.5,1395,1350,1450,1400,1400,1400,1400,1395,1375,1350,1395,1350,1395,1395,1350,1375,1350,1350,1350,1300,1300,1300,1300,1300,1350,1350,1350,1345,1350,1375,1395,1395,1379,1379,1350,1350,1350,1350,1395,1395,1395,1395,1399,1395,1395,1395,1395,1400,1400,1457.5,1450,1450,1495,1495,1450,1450,1450,1400,1450,1450,1500,1500,1498,1550,1495,1495,1450,1450,1500,1450,1495,1535,1575,1595,1595,1600,1600,1600,1600,1595,1595,1600,1600,1600,1650
"King","WA","Seattle","53","033",14,,,,,,,,,,,,,2000,2195,2170,2290,2300,2250,2195,2200,2200,2100,2100,2140,2122.5,2150,2100,2200,2200,2200,2195,2100,2195,2200,2250,2250,2200,2250,2200,2150,2315,2400,2285,2300,2225,2200,2200,2175,2162.5,2195,2200,2350,2400,2400,2450,2395,2295,2295,2250,2295,2295,2397.5,2400,2500,2607.5,2695,2650,2547,2500,2462.5,2545,2578,2595,2600,2650,2750,2750,2900,2795,2689,2597.5,2600,2500,2750,2795,2800,2900,2950,3095,3000,2995,2900,2850,2800,2850,2800,2895,2900
"Tarrant","TX","Dallas-Fort Worth","48","439",15,,,,,,,1550,1500,1500,1500,1500,1437.5,1500,1500,1500,1450,1495,1495,1500,1495,1495,1500,1495,1495,1500,1495,1475,1475,1500,1500,1500,1450,1495,1450,1450,1425,1450,1450,1475,1500,1500,1500,1500,1550,1524.5,1475,1495,1475,1495,1495,1495,1525,1547,1575,1595,1592.5,1550,1550,1550,1575,1600,1650,1649,1650,1625,1649,1650,1650,1650,1600,1595,1600,1650,1695,1685,1650,1650,1700,1695,1650,1695,1700,1695,1720,1700,1750,1782.5,1795,1795,1825,1800,1800,1750,1750,1750,1750,1775,1800
"Santa Clara","CA","San Jose","06","085",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,2750,2750,2715,2800,2800,2970,2880,2800,2795,2795,2990,2990,2995,3295,3250,3500,3300,3199.5,3372.5,3172.5,3195,3100,3200,3695,3750,3700,3700,3700,3695,3700,3590,3700,3922.5,3800,3895,4000,4150,4250,4200,4072.5,4000,4000,3997.5,4172.5,4197.5,4000,3995,4047.5,4272.5,4050,4200,4097.5,4000,3872.5,3900,3895,3995,3995,3950,4296.5,4200,4250,4100,4025,4000,3995,4000,4050,4000,4000
"Broward","FL","Miami-Fort Lauderdale","12","011",17,,,2599.5,2475,2200,2100,2100,2300,2495,2400,2300,2499,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2400,2450,2400,2400,2400,2495,2500,2500,2400,2400,2400,2400,2350,2400,2400,2450,2500,2500,2450,2500,2500,2500,2500,2500,2495,2495,2450,2450,2500,2500,2562.5,2600,2500,2500,2447.5,2500,2595,2500,2500,2500,2500,2600,2500,2552.5,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2550,2500,2500,2600,2500,2500,2563,2600,2620,2640,2650,2635,2650,2650,2650,2650,2665,2600,2600,2600,2647.5
"Bexar","TX","San Antonio","48","029",18,,,,,,,,,,1400,1425,1450,1375,1395,1400,1400,1407,1400,1400,1395,1395,1400,1395,1350,1400,1475,1400,1450,1500,1495,1450,1400,1400,1450,1375,1425,1400,1462.5,1495,1500,1495,1499,1475,1425,1400,1395,1395,1400,1400,1395,1400,1500,1500,1500,1500,1475,1450,1450,1450,1475,1495,1500,1500,1550,1595,1595,1562.5,1550,1595,1595,1550,1550,1595,1599.5,1600,1595,1595,1650,1600,1599,1550,1550,1595,1599.5,1625,1650,1700,1700,1695,1700,1695,1675,1650,1645,1600,1625,1640,1650
"New York","NY","New York","36","061",19,,,,,,,,,,,,,,,5000,5197.5,4800,5150,5295,5295,5195,5282.5,5200,5197.5,5200,5000,5100,5300,5350,5350,5395,5500,5650,5545,5595,5500,5450,5495,5495,5500,5500,5600,5600,5500,5600,5400,5495,5500,5500,5500,5500,5500,6105,6000,6000,6000,5800,5739,5790,5739,5980,5900,6200,6000,5947.5,5995,6125,6237.5,6225,5995,5800,5900,5995,6000,5900,6000,5949,5600,5800,5730,5830,5550,5495,5547,5755,5800,5900,6000,6000,6000,6000,5997.5,5995,5997,5800,6000,6000,6022.5
"Philadelphia","PA","Philadelphia","42","101",20,,,,,,,,,,,,,,,,,,,1795,1695,1600,1672.5,1800,1900,2000,2000,2000,2000,1992.5,1900,1820,1750,1775,1775,1700,1750,1950,2000,2000,2000,2000,2000,1900,1850,1800,1800,1999,2000,2000,2000,2000,2000,2000,2000,1800,1800,1800,2000,2000,2000,2000,2100,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,1900,1900,1850,2000,2000,2000,2000,2000,2000,2099,2000,2000,2000,1950,2000,2100,2000,2000,2000,2100
"Alameda","CA","San Francisco","06","001",21,,,,,,,,,,,,2250,2397.5,2225,2200,2325,2450,2595,2625,2470,2650,2500,2375,2200,2300,2495,2225,2395,2495,2500,2400,2300,2300,2300,2300,2395,2350,2375,2300,2400,2380,2500,2550,2795,2800,2600,2625,2650,2600,2600,2685,2897.5,2900,3000,3050,3150,3025,3200,3175,3095,2950,2850,2925,3200,3500,3500,3350,3400,3400,3400,3495,3500,3500,3400,3450,3495,3500,3588,3550,3500,3500,3450,3395,3412.5,3500,3500,3500,3600,3695,3670,3690,3597,3595,3595,3600,3600,3500,3600
"Middlesex","MA","Boston","25","017",22,,,,,,,,,,,,,,,2495,2500,2600,2600,2600,2600,2500,2600,2625,2500,2500,2750,3000,3000,3000,2900,2900,2800,2800,2800,2800,2800,3000,3000,3100,3200,3000,3000,3000,3000,2900,2700,2750,2700,2800,2900,3037.5,3200,3250,3250,3200,3200,3000,2950,2950,2900,2950,3200,3275,3200,3300,3300,3200,3200,3200,3200,3200,3200,3200,3400,3500,3600,3600,3500,3500,3300,3200,3200,3100,3400,3500,3600,3700,3600,3600,3600,3500,3400,3350,3400,3300,3400,3500,3725
"Suffolk","NY","New York","36","103",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000,30000,32000,35000,35000,38000,40000,40000,40000,40000,38000,35000,35000,30000,34250,35000,35000,40000,40000,45000,45000,40000,40000,38000,35000,35000,36000,38000,35000,35000,34000,32000,30000
"Sacramento","CA","Sacramento","06","067",24,,,,,,,,,,,,,,,,,,1495,1495,1495,1495,1495,1425,1395,1395,1397.5,1450,1467.5,1495,1495,1450,1475,1495,1452.5,1450,1495,1450,1467,1457,1495,1495,1500,1495,1495,1500,1499,1500,1495,1495,1495,1500,1550,1495,1522,1525,1550,1575,1595,1595,1595,1550,1575,1595,1615,1650,1650,1650,1650,1650,1682.5,1695,1695,1695,1675,1600,1750,1840,1750,1695,1700,1695,1650,1650,1795,1795,1800,1850,1895,1895,1900,1895,1900,1900,1925,1905,1900,1925,1945
"Bronx","NY","New York","36","005",25,,,,,,,,,,,,,,,,,,,2400,2195,2046.5,1875,1800,2000,2000,2195,2063,2000,1900,1900,1900,1850,1850,1910,2000,1900,2000,2100,2140,2200,2218.5,2218.5,2135,2239,2257,2200,2239,2197,2200,2200,2200,2200,2200,2099,2100,2100,2100,2100,2100,2195,2200,2297.5,2499.5,2500,2499.5,2325,2400,2400,2295,2200,2250,2300,2400,2500,2500,2400,2400,2500,2500,2400,2400,2400,2497.5,2400,2400,2400,2400,2400,2400,2424,2400,2350,2400,2400,2400,2500,2500,2500
"Nassau","NY","New York","36","059",26,3400,3400,3300,3500,3600,3500,3225,3500,3000,2800,2800,2850,2825,2800,2800,2800,3200,3200,3300,3300,3400,2900,3150,3100,3100,3150,3100,3000,3300,3000,2850,3250,3200,3250,3200,3200,3250,3200,3200,3400,3350,3500,3125,3000,2950,2900,2850,2850,2850,2850,3000,3200,2800,3000,3300,3050,2900,2850,3000,3000,3000,3000,3250,3300,3300,3300,3500,3500,3500,3300,3000,3200,3200,3000,3200,3425,3450,3300,3400,3050,3350,3200,3300,3275,3275,3200,3200,3200,3300,3500,3550,3300,3300,3300,3300,3300,3400,3500
"Palm Beach","FL","Miami-Fort Lauderdale","12","099",27,,,,,,,,,,,,2500,2550,2500,2400,2500,2500,2350,2400,2362.5,2399,2325,2250,2300,2300,2314,2300,2300,2400,2400,2492.5,2400,2400,2397.5,2300,2350,2302.5,2300,2400,2400,2400,2400,2395,2500,2495,2400,2450,2375,2300,2300,2300,2400,2450,2400,2400,2400,2350,2400,2400,2400,2410,2450,2500,2552.5,2600,2600,2600,2600,2600,2600,2650,2600,2600,2712.5,2695,2675,2700,2605,2595,2550,2750,2750,2617,2650,2650,2700,2750,2700,2750,2795,2850,2785,2850,2825,2875,2750,2740,2700
"Hillsborough","FL","Tampa","12","057",28,,1400,1550,1700,1600,1600,1800,1775,1737.5,1800,1697.5,1650,1650,1600,1600,1600,1600,1600,1550,1550,1500,1500,1500,1500,1500,1550,1500,1500,1550,1575,1500,1500,1495,1450,1450,1450,1500,1550,1595,1600,1600,1600,1595,1600,1595,1577.5,1595,1550,1550,1550,1550,1600,1600,1647,1650,1600,1595,1595,1600,1595,1600,1625,1650,1650,1695,1697.5,1652.5,1655,1665,1670,1650,1695,1700,1700,1700,1700,1650,1700,1695,1700,1695,1675,1650,1750,1750,1750,1750,1795,1800,1795,1770,1750,1725,1700,1735,1749,1750,1795
"Allegheny","PA","Pittsburgh","42","003",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1299,1495,1495,1450,1495,1547.5,1500,1495,1500,1500,1500,1300,1500,1695,1500,1500,1500,1500,1500,1545,1565,1492.5,1350,1370,1497,1450,1400,1497.5,1540
"Oakland","MI","Detroit","26","125",30,1800,1995,2275,2200,2000,2000,2000,2000,2000,2000,2000,2000,1950,2000,2125,2165,2200,2195,2150,2100,1900,1897.5,1850,1895,1900,1900,2012.5,2200,2200,2200,2100,2000,2000,1995,2000,1962.5,2000,2000,2000,2200,2250,2200,2200,2100,2100,2200,2200,2075,2075,2000,2000,2300,2200,2200,2200,2300,2250,2250,2300,2300,2300,2250,2250,2300,2350,2400,2300,2300,2295,2200,2285,2275,2297.5,2300,2400,2400,2400,2200,2300,2300,2200,2200,2200,2200,2200,2200,2300,2350,2350,2500,2492.5,2400,2400,2300,2397.5,2300,2300,2300
"Franklin","OH","Columbus","39","049",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,1550,1550,1595,1495,1500,1575,1647,1612.5,1750,1650,1600,1625,1650,1600,1700,1650,1650,1700,1800,1800,1800,1700,1697.5,1650,1800,1697.5,1795,1650,1900,1725,1750,1800,1750,1675,1695,1650,1750,1800,1740,1680,1672.5,1672.5,1695
"Hennepin","MN","Minneapolis-St Paul","27","053",32,,,,,,,,,,,,,,,,1595,1550,1695,1550,1500,1597,1600,1500,1599,1600,1600,1595,1680,1745,1600,1600,1595,1595,1595,1595,1595,1600,1595,1600,1767.5,1800,1697.5,1650,1695,1637.5,1750,1695,1695,1685,1600,1600,1647.5,1750,1700,1700,1700,1650,1750,1695,1650,1695,1750,1800,1825,1875,1847.5,1850,1800,1795,1795,1800,1800,1800,1800,1750,1697.5,1600,1650,1795,1750,1720,1700,1737.5,1890,1800,1800,1885,1929,1937,1925,1995,1850,1822.5,1995,2000,1999.5,2067.5,1999
"Orange","FL","Orlando","12","095",33,,,,,,,1350,1522.5,1495,1450,1350,1350,1395,1500,1517,1595,1595,1600,1600,1582.5,1495,1495,1450,1450,1450,1500,1495,1500,1550,1595,1595,1500,1500,1500,1475,1500,1550,1550,1595,1600,1650,1650,1625,1650,1625,1600,1625,1600,1600,1600,1600,1695,1695,1695,1699,1699,1685,1650,1650,1650,1695,1700,1725,1747,1765,1775,1795,1750,1695,1750,1750,1775,1795,1795,1800,1800,1800,1795,1795,1800,1800,1795,1797,1850,1895,1850,1900,1950,1900,1950,1900,1925,1995,1950,1950,1950,1969,1970
"Fairfax","VA","Washington","51","059",34,,3050,2922.5,2735,2750,2750,2775,2650,2500,2662.5,2800,2700,2595,2625,2650,2750,2800,2800,2750,2700,2750,2600,2600,2700,2750,2700,2750,2850,2862.5,2900,2800,2700,2700,2700,2750,2750,2747.5,2795,2800,2890,2900,2900,2900,2800,2800,2775,2750,2700,2699,2650,2750,2850,2982.5,2950,2800,2795,2800,2800,2800,2800,2800,2895,2950,3000,2992.5,2950,2900,2860,2800,2850,2800,2850,2900,2962.5,2950,2982.5,2999,2950,2950,2862.5,2900,2850,2890,2850,2950,3000,3000,3000,2995,2990,2950,2950,2900,2900,2900,2895,2895,2800
"Contra Costa","CA","San Francisco","06","013",35,,,,,,,,,,2195,2147.5,2100,2100,2100,2100,2200,2250,2200,2250,2195,2200,2100,2125,2067.5,2100,2175,2100,2100,2195,2150,2100,2050,2050,2050,2019,2040,2000,1995,1979.5,1995,2000,2095,2095,2100,2150,2100,2200,2150,2150,2195,2195,2200,2359,2400,2362.5,2395,2400,2300,2300,2300,2300,2400,2385,2559,2600,2588.5,2695,2588,2600,2500,2600,2500,2450,2600,2500,2695,2800,2972.5,2850,2695,2725,2800,2695,2650,2800,2687.5,2995,3000,3400,3488,3360,3250,3050,2999,2999,2900,2900,2900
"Salt Lake","UT","Salt Lake City","49","035",36,,,,,,,,,,,,,,,,,,,,1297.5,1350,1325,1300,1295,1295,1350,1300,1399.5,1400,1375,1350,1395,1350,1375,1395,1350,1335,1395,1400,1395,1395,1395,1395,1350,1395,1352.5,1350,1300,1325,1335,1350,1400,1400,1450,1400,1400,1397,1395,1400,1395,1450,1450,1450,1450,1450,1490,1495,1550,1500,1495,1495,1495,1550,1595,1495,1595,1595,1550,1500,1495,1572.5,1550,1550,1572.5,1595,1695,1697,1775,1725,1700,1699,1695,1695,1650,1695,1699.5,1800,1785
"Travis","TX","Austin","48","453",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825,1862.5,1930,1995,2020,2000,2150,2004.5,2100,2200,2200,2250,2199,2200,2295,2200,2250,2300,2437.5,2475,2500,2350,2100,2098,2275,2400,2597.5,2550,2500,2595,2625,2595,2600,2695,2700,2595,2568,2597,2500,2625,2600,2450,2495,2206.5,2400,2500,2437,2356.5,2500,2500,2500,2450,2300,2300,2300,2300,2254,2200,2175,2200,2195
"Saint Louis","MO","St. Louis","29","189",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1500,1495,1495,1495,1450,1400,1250,1375,1595,1600,1550,1400,1350,1330,1400,1475,1500,1500,1495,1495,1495,1495,1647.5,1500,1700,1560,1472.5,1495,1400,1395,1450,1495,1650,1695,1575,1495,1525,1450,1500,1500,1545,1600,1647.5
"Montgomery","MD","Washington","24","031",39,,,,,,,,,,,,,,,,,,,,,,,,2500,2495,2400,2500,2595,2497.5,2500,2495,2500,2500,2450,2462.5,2390,2295,2595,2600,2600,2200,2425,2500,2449,2300,2500,2400,2395,2300,2300,2300,2400,2500,2600,2600,2550,2585,2750,2500,2397.5,2300,2380,2500,2567.5,2425,2637.5,2500,2500,2450,2430,2500,2580,2400,2450,2400,2350,2500,2550,2397.5,2772.5,2500,2425,2400,2500,2537.5,2500,2500,2550,2897.5,2900,2772.5,2725,2725,2725,2725,2725,2725,2700
"Honolulu","HI","Urban Honolulu","15","003",40,,,,,,,,,,,,,2425,2800,2900,2800,2800,2900,2800,2825,2800,2600,2600,2600,2595,2600,2600,2600,2700,2700,2700,2800,2850,2900,2600,2650,2800,2600,2800,2850,2850,2700,2600,2800,2700,2600,2600,2600,2500,2500,2650,2800,3100,3150,2800,2700,2850,2815,2900,2900,2997.5,2900,3000,3175,3000,3000,3000,3000,3200,3200,3200,3000,2925,3100,3100,3000,3350,3100,3000,3000,3000,3000,3050,2900,3100,3200,3225,3200,3200,3195,3000,3000,3000,2950,2950,2900,2900,2956
"Westchester","NY","New York","36","119",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246,5200,5261,5000,4937.5,4500,4500,4150,4750,4150,4250,4300,4100,4800,4950,5000,5300,4500,4300,4700,4500,4450,4250,4500,5275,5400,5200,4900,4487.5,4100,4100,3950,3900,4100,3900,4200,4875,4887.5,5000,4972.5,4750,4000,3950,3775,4000,3500,3600,3900,4500,4900,4900,4725,4600,4275,4147.5,3900,3850,3700,3775,3800
"Milwaukee","WI","Milwaukee","55","079",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1110,975,975,850,895,997.5,1062.5,925,900,950,975,1050,1000,999.5,1150,1200,1095,1047.5,950,900,850,975,965.5,975,1040,1050,1000,1050,985,1000,975,975,995,975,950,985,1037.5,1000,1000
"Fresno","CA","Fresno","06","019",43,,,,,,,,,,,,,,,,,,1847.5,1695,1695,1595,1495,1595,1412.5,1325,1350,1200,1184,1200,1200,1200,1300,1297.5,1250,1200,1195,1200,1295,1295,1237.5,1350,1337.5,1397.5,1400,1400,1395,1485,1395,1395,1395,1395,1395,1400,1500,1495,1550,1495,1525,1495,1430,1495,1495,1400,1495,1495,1550,1550,1550,1595,1550,1485,1495,1500,1595,1595,1600,1650,1540,1550,1550,1597.5,1550,1495,1595,1600,1650,1650,1665,1650,1650,1695,1695,1675,1650,1600,1695,1600,1642.5
"Shelby","TN","Memphis","47","157",44,,,,,,,,,,,,1500,1500,1467.5,1495,1595,1495,1400,1315,1312.5,1300,1462.5,1500,1495,1450,1500,1395,1400,1537.5,1495,1395,1395,1295,1350,1250,1250,1195,1200,1135,1095,1100,1195,1195,1095,1095,1150,1250,1245,1150,1150,1150,1225,1200,1200,1195,1150,1150,1195,1282.5,1250,1250,1295,1295,1275,1295,1295,1295,1250,1195,1195,1212.5,1195,1195,1200,1235,1295,1249,1297,1275,1250,1245,1195,1262.5,1195,1195,1195,1150,1195,1195,1195,1185,1150,1100,1150,1175,1195,1200,1200
